# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
31.275,1.161e4,1.201e4,203.596,218.066,-11.472,11.518,2815.154,2.992,2815.156,0.061,78.113,1.029,0.499,-1.406,0.296,-4.767e-6,1.925,-0.009,68.363,0.119,5.488e4,4584.222,82.714,0.492,9.755,348.727,277.307,3.515,0,0,107.337,0.443,0.236,0.038,0.168,0.443,0.069,0.241,-1.517e-4,0,0,0,0,2.92e-4,3.869,90,-56.5,193.067,3.104e-4,297.06,0.739,2.034e7,20.32,324.293,0.05,0.79,0.028
31.325,1.162e4,1.202e4,203.022,217.513,-11.483,11.523,2819.059,3,2819.06,0.061,78.063,0.959,0.499,-1.406,0.227,-4.745e-6,2.29,-0.01,68.257,0.119,5.488e4,4584.222,82.714,0.492,9.755,348.949,277.307,3.526,0,0,106.496,0.442,0.237,0.038,0.168,0.442,0.052,0.185,4.882e-4,0,0,0,0,4.152e-4,3.838,90,-56.5,192.769,3.1e-4,297.06,0.737,2.026e7,20.32,324.293,0.05,0.791,0.028
31.375,1.163e4,1.203e4,202.448,216.96,-11.478,11.516,2822.961,3.008,2822.962,0.061,78.017,0.934,0.499,-1.406,0.204,-4.748e-6,2.558,-0.012,68.135,0.119,5.488e4,4584.222,82.714,0.492,9.755,349.006,277.307,3.528,0,0,105.78,0.442,0.237,0.038,0.167,0.442,0.047,0.166,1.551e-4,0,0,0,0,5.204e-4,4.058,90,-56.5,192.472,3.095e-4,297.06,0.735,2.018e7,20.32,324.293,0.05,0.791,0.028
31.425,1.164e4,1.204e4,201.874,216.408,-11.462,11.501,2826.86,3.017,2826.862,0.061,77.969,0.941,0.499,-1.406,0.212,-4.74e-6,2.851,-0.012,68,0.119,5.488e4,4584.222,82.714,0.492,9.755,348.954,277.307,3.526,0,0,105.156,0.441,0.237,0.038,0.167,0.441,0.049,0.173,2.764e-4,0,0,0,0,6.49e-4,4.463,90,-56.5,192.176,3.09e-4,297.06,0.734,2.012e7,20.32,324.293,0.05,0.791,0.028
31.475,1.165e4,1.205e4,201.301,215.857,-11.476,11.509,2830.758,3.025,2830.759,0.061,77.923,0.868,0.499,-1.406,0.136,-4.733e-6,3.113,-0.016,67.851,0.118,5.488e4,4584.222,82.714,0.492,9.755,349.205,277.307,3.538,0,0,104.398,0.441,0.237,0.037,0.167,0.441,0.031,0.11,3.671e-4,0,0,0,0,7.774e-4,4.574,90,-56.5,191.88,3.085e-4,297.06,0.732,2.004e7,20.32,324.293,0.05,0.792,0.028
31.525,1.166e4,1.206e4,200.726,215.307,-11.525,11.547,2834.653,3.033,2834.654,0.061,77.883,0.704,0.499,-1.406,0.042,-4.736e-6,-3.194,-0.036,67.692,0.117,5.488e4,4584.222,82.714,0.492,9.755,349.664,277.307,3.561,0,0,103.483,0.44,0.237,0.037,0.166,0.44,0.01,0.035,5.351e-5,0,0,0,0,-8.229e-4,4.302,90,-56.5,191.585,3.081e-4,297.06,0.73,1.995e7,20.32,324.293,0.05,0.792,0.028
31.575,1.167e4,1.207e4,200.149,214.757,-11.573,11.586,2838.546,3.042,2838.548,0.061,77.853,0.546,0.499,-1.406,0.214,-4.749e-6,-3.002,-0.004,67.536,0.117,5.488e4,4584.222,82.714,0.492,9.755,348.895,277.307,3.523,0,0,102.594,0.44,0.237,0.037,0.166,0.44,0.049,0.175,-2.169e-4,0,0,0,0,-7.317e-4,4.029,90,-56.5,191.292,3.076e-4,297.06,0.728,1.986e7,20.32,324.293,0.05,0.793,0.028
31.625,1.168e4,1.208e4,199.569,214.208,-11.599,11.608,2842.438,3.05,2842.44,0.061,77.828,0.447,0.499,-1.406,0.323,-4.742e-6,-2.639,-0.001,67.395,0.116,5.488e4,4584.222,82.714,0.492,9.755,348.453,277.307,3.501,0,0,101.801,0.439,0.237,0.037,0.166,0.439,0.075,0.262,-1.649e-4,0,0,0,0,-5.684e-4,3.951,90,-56.5,190.999,3.071e-4,297.06,0.726,1.977e7,20.32,324.293,0.05,0.793,0.028
31.675,1.169e4,1.209e4,198.989,213.66,-11.615,11.621,2846.329,3.059,2846.331,0.062,77.808,0.375,0.499,-1.406,0.403,-4.706e-6,-2.16,-2.399e-5,67.274,0.116,5.488e4,4584.222,82.714,0.492,9.755,348.121,277.307,3.485,0,0,101.024,0.439,0.237,0.036,0.165,0.439,0.094,0.326,4.938e-4,0,0,0,0,-3.827e-4,3.895,90,-56.5,190.707,3.067e-4,297.06,0.724,1.969e7,20.32,324.293,0.05,0.794,0.028
31.725,1.17e4,1.21e4,198.408,213.113,-11.618,11.623,2850.219,3.067,2850.221,0.062,77.79,0.333,0.499,-1.406,0.45,-4.714e-6,-1.595,2.14e-4,67.18,0.115,5.488e4,4584.222,82.714,0.492,9.755,347.92,277.307,3.475,0,0,100.259,0.438,0.237,0.036,0.165,0.439,0.104,0.363,4.99e-4,0,0,0,0,-2.099e-4,3.868,90,-56.5,190.415,3.062e-4,297.06,0.722,1.961e7,20.32,324.293,0.05,0.794,0.028
31.775,1.171e4,1.211e4,197.827,212.566,-11.621,11.624,2854.108,3.075,2854.11,0.062,77.774,0.289,0.499,-1.406,0.497,-4.713e-6,-0.998,7.868e-4,67.115,0.115,5.488e4,4584.222,82.714,0.492,9.755,347.713,277.307,3.465,0,0,99.448,0.438,0.237,0.036,0.165,0.438,0.116,0.401,1.365e-4,0,0,0,0,-8.252e-5,3.715,90,-56.5,190.125,3.057e-4,297.06,0.72,1.953e7,20.32,324.293,0.05,0.795,0.028
31.825,1.172e4,1.212e4,197.246,212.021,-11.61,11.613,2857.996,3.084,2857.998,0.062,77.761,0.277,0.499,-1.406,0.509,-4.711e-6,-0.33,7.175e-4,67.082,0.115,5.488e4,4584.222,82.714,0.492,9.755,347.639,277.307,3.461,0,0,98.64,0.437,0.237,0.036,0.164,0.438,0.118,0.41,-4.187e-4,0,0,0,0,-9.068e-6,3.576,90,-56.5,189.835,3.053e-4,297.06,0.718,1.944e7,20.32,324.293,0.05,0.795,0.028
31.875,1.173e4,1.213e4,196.667,211.476,-11.564,11.57,2861.884,3.092,2861.886,0.062,77.746,0.352,0.499,-1.406,0.422,-4.718e-6,0.275,0.001,67.081,0.115,5.488e4,4584.222,82.714,0.492,9.755,347.929,277.307,3.476,0,0,97.923,0.437,0.237,0.036,0.164,0.437,0.098,0.341,3.581e-4,0,0,0,0,6.324e-6,3.703,90,-56.5,189.547,3.048e-4,297.06,0.717,1.937e7,20.32,324.293,0.05,0.796,0.028
31.925,1.174e4,1.214e4,196.09,210.932,-11.501,11.511,2865.771,3.101,2865.773,0.062,77.725,0.469,0.499,-1.406,0.285,-4.704e-6,0.727,7.405e-4,67.107,0.115,5.488e4,4584.222,82.714,0.492,9.755,348.41,277.307,3.499,0,0,97.25,0.437,0.237,0.035,0.164,0.437,0.066,0.23,3.034e-5,0,0,0,0,4.448e-5,3.932,90,-56.5,189.259,3.043e-4,297.06,0.715,1.93e7,20.32,324.293,0.05,0.796,0.028
31.975,1.175e4,1.215e4,195.516,210.39,-11.456,11.468,2869.657,3.109,2869.658,0.062,77.699,0.541,0.499,-1.406,0.196,-4.693e-6,1.003,1.49e-5,67.15,0.116,5.488e4,4584.222,82.714,0.492,9.755,348.709,277.307,3.514,0,0,96.49,0.436,0.237,0.035,0.164,0.436,0.045,0.158,4.84e-4,0,0,0,0,8.504e-5,3.903,90,-56.5,188.972,3.039e-4,297.06,0.713,1.922e7,20.32,324.293,0.05,0.796,0.027
32.025,1.176e4,1.216e4,194.944,209.848,-11.418,11.434,2873.541,3.117,2873.542,0.062,77.671,0.591,0.499,-1.406,0.13,-4.708e-6,1.222,-0.002,67.206,0.117,5.488e4,4584.222,82.714,0.492,9.755,348.914,277.307,3.524,0,0,95.683,0.436,0.237,0.035,0.163,0.436,0.03,0.105,4.162e-4,0,0,0,0,1.27e-4,3.731,90,-56.5,188.686,3.034e-4,297.06,0.711,1.913e7,20.32,324.293,0.05,0.797,0.027
32.075,1.177e4,1.217e4,194.375,209.307,-11.376,11.395,2877.424,3.126,2877.425,0.062,77.64,0.655,0.499,-1.406,0.046,-4.711e-6,1.322,-0.012,67.27,0.117,5.488e4,4584.222,82.714,0.492,9.755,349.138,277.307,3.535,0,0,94.903,0.435,0.238,0.035,0.163,0.435,0.011,0.037,-1.055e-4,0,0,0,0,1.495e-4,3.604,90,-56.5,188.4,3.029e-4,297.06,0.709,1.905e7,20.32,324.293,0.05,0.797,0.027
32.125,1.178e4,1.218e4,193.807,208.767,-11.319,11.344,2881.305,3.134,2881.306,0.062,77.605,0.759,0.499,-1.406,0.087,-4.712e-6,-1.325,-0.013,67.337,0.119,5.488e4,4584.222,82.714,0.492,9.755,349.111,277.307,3.534,0,0,94.212,0.435,0.238,0.035,0.163,0.435,0.02,0.07,9.866e-5,0,0,0,0,-1.51e-4,3.664,90,-56.5,188.116,3.025e-4,297.06,0.707,1.898e7,20.32,324.293,0.05,0.798,0.027
32.175,1.179e4,1.219e4,193.243,208.228,-11.257,11.291,2885.184,3.143,2885.186,0.062,77.564,0.876,0.499,-1.406,0.235,-4.713e-6,-1.106,-0.008,67.399,0.12,5.488e4,4584.222,82.714,0.492,9.755,348.495,277.307,3.503,0,0,93.576,0.435,0.238,0.034,0.162,0.435,0.054,0.19,-3.915e-4,0,0,0,0,-1.057e-4,3.814,90,-56.5,187.832,3.02e-4,297.06,0.706,1.891e7,20.32,324.293,0.05,0.798,0.027
32.225,1.18e4,1.22e4,192.681,207.69,-11.21,11.251,2889.061,3.151,2889.063,0.062,77.518,0.958,0.499,-1.406,0.342,-4.713e-6,-0.762,-0.007,67.446,0.121,5.488e4,4584.222,82.714,0.492,9.755,348.068,277.307,3.482,0,0,92.905,0.434,0.238,0.034,0.162,0.434,0.079,0.275,-1.484e-4,0,0,0,0,-5.044e-5,3.855,90,-56.5,187.549,3.016e-4,297.06,0.704,1.883e7,20.32,324.293,0.05,0.798,0.027
32.275,1.181e4,1.221e4,192.122,207.152,-11.166,11.214,2892.936,3.16,2892.937,0.063,77.468,1.035,0.499,-1.406,0.442,-4.681e-6,-0.286,-0.006,67.473,0.122,5.488e4,4584.222,82.714,0.492,9.755,347.667,277.307,3.463,0,0,92.269,0.434,0.238,0.034,0.162,0.434,0.102,0.355,-4.265e-4,0,0,0,0,-7.15e-6,3.962,90,-56.5,187.267,3.011e-4,297.06,0.702,1.876e7,20.32,324.293,0.05,0.799,0.027
32.325,1.182e4,1.222e4,191.564,206.615,-11.131,11.184,2896.808,3.168,2896.809,0.063,77.415,1.088,0.499,-1.406,0.513,-4.727e-6,0.287,-0.006,67.473,0.122,5.488e4,4584.222,82.714,0.492,9.755,347.379,277.307,3.448,0,0,91.631,0.433,0.238,0.034,0.162,0.434,0.119,0.411,4.442e-4,0,0,0,0,7.207e-6,4.059,90,-56.5,186.986,3.007e-4,297.06,0.701,1.868e7,20.32,324.293,0.05,0.8,0.027
32.375,1.183e4,1.223e4,191.008,206.079,-11.121,11.173,2900.677,3.177,2900.679,0.063,77.36,1.077,0.499,-1.406,0.509,-4.73e-6,0.914,-0.007,67.443,0.123,5.488e4,4584.222,82.714,0.492,9.755,347.367,277.307,3.448,0,0,90.908,0.433,0.238,0.034,0.161,0.433,0.118,0.407,1.635e-4,0,0,0,0,7.361e-5,3.978,90,-56.5,186.706,3.002e-4,297.06,0.699,1.861e7,20.32,324.293,0.05,0.8,0.027
32.425,1.184e4,1.224e4,190.452,205.544,-11.132,11.178,2904.544,3.185,2904.546,0.063,77.308,1.013,0.499,-1.406,0.441,-4.746e-6,1.47,-0.007,67.383,0.124,5.488e4,4584.222,82.714,0.492,9.755,347.588,277.307,3.459,0,0,90.122,0.433,0.238,0.034,0.161,0.433,0.102,0.352,-3.204e-4,0,0,0,0,1.916e-4,3.761,90,-56.5,186.426,2.998e-4,297.06,0.697,1.852e7,20.32,324.293,0.05,0.8,0.027
32.475,1.185e4,1.225e4,189.895,205.01,-11.141,11.182,2908.408,3.194,2908.41,0.063,77.259,0.954,0.499,-1.406,0.375,-4.724e-6,1.943,-0.007,67.297,0.124,5.488e4,4584.222,82.714,0.492,9.755,347.802,277.307,3.469,0,0,89.387,0.432,0.238,0.033,0.161,0.432,0.086,0.3,3.83e-4,0,0,0,0,3.363e-4,3.65,90,-56.5,186.147,2.993e-4,297.06,0.695,1.844e7,20.32,324.293,0.05,0.801,0.027
32.525,1.186e4,1.225e4,189.338,204.476,-11.149,11.186,2912.27,3.202,2912.272,0.063,77.213,0.901,0.499,-1.406,0.316,-4.712e-6,2.34,-0.008,67.19,0.124,5.488e4,4584.222,82.714,0.492,9.755,347.995,277.307,3.479,0,0,88.704,0.432,0.238,0.033,0.16,0.432,0.073,0.252,3.903e-4,0,0,0,0,4.905e-4,3.647,90,-56.5,185.869,2.989e-4,297.06,0.693,1.837e7,20.32,324.293,0.05,0.801,0.027
32.575,1.187e4,1.226e4,188.78,203.944,-11.165,11.196,2916.129,3.211,2916.131,0.063,77.169,0.829,0.499,-1.406,0.229,-4.736e-6,2.664,-0.01,67.064,0.124,5.488e4,4584.222,82.714,0.492,9.755,348.286,277.307,3.493,0,0,88.01,0.431,0.238,0.033,0.16,0.431,0.053,0.184,2.792e-4,0,0,0,0,6.387e-4,3.606,90,-56.5,185.592,2.984e-4,297.06,0.691,1.829e7,20.32,324.293,0.05,0.802,0.027
32.625,1.188e4,1.227e4,188.221,203.411,-11.172,11.199,2919.987,3.219,2919.988,0.063,77.13,0.784,0.499,-1.406,0.175,-4.713e-6,2.87,-0.012,66.926,0.124,5.488e4,4584.222,82.714,0.492,9.755,348.463,277.307,3.502,0,0,87.394,0.431,0.238,0.033,0.16,0.431,0.04,0.14,-1.091e-4,0,0,0,0,7.451e-4,3.732,90,-56.5,185.316,2.98e-4,297.06,0.69,1.822e7,20.32,324.293,0.05,0.802,0.027
32.675,1.189e4,1.228e4,187.663,202.88,-11.18,11.204,2923.842,3.228,2923.844,0.063,77.091,0.735,0.499,-1.406,0.114,-4.71e-6,3.058,-0.018,66.777,0.123,5.488e4,4584.222,82.714,0.492,9.755,348.657,277.307,3.511,0,0,86.789,0.431,0.238,0.033,0.16,0.431,0.026,0.091,5.993e-5,0,0,0,0,8.497e-4,3.872,90,-56.5,185.041,2.975e-4,297.06,0.688,1.815e7,20.32,324.293,0.05,0.802,0.027
32.725,1.19e4,1.229e4,187.103,202.349,-11.204,11.223,2927.696,3.237,2927.698,0.063,77.056,0.648,0.499,-1.406,0.002,-4.711e-6,3.041,-0.683,66.622,0.123,5.488e4,4584.222,82.714,0.492,9.755,347.334,277.307,3.446,0,0,86.12,0.43,0.238,0.033,0.159,0.43,5.233e-4,0.001,3.875e-4,0,0,0,0,8.447e-4,3.832,90,-56.5,184.766,2.971e-4,297.06,0.686,1.808e7,20.32,324.293,0.05,0.803,0.026
32.775,1.191e4,1.23e4,186.543,201.819,-11.201,11.218,2931.548,3.245,2931.55,0.063,77.025,0.632,0.499,-1.406,0.019,-4.71e-6,-3.077,-0.076,66.467,0.123,5.488e4,4584.222,82.714,0.492,9.754,349.226,277.307,3.539,0,0,85.595,0.43,0.238,0.032,0.159,0.43,0.004,0.016,4.195e-4,0,0,0,0,-8.684e-4,4.139,90,-56.5,184.492,2.967e-4,297.06,0.685,1.802e7,20.32,324.293,0.05,0.803,0.026
32.825,1.191e4,1.231e4,185.983,201.29,-11.207,11.222,2935.398,3.254,2935.4,0.064,76.993,0.593,0.499,-1.406,0.071,-4.713e-6,-3.066,-0.016,66.314,0.122,5.488e4,4584.222,82.714,0.492,9.754,348.844,277.307,3.521,0,0,85.026,0.43,0.238,0.032,0.159,0.43,0.016,0.057,-1.558e-4,0,0,0,0,-8.661e-4,4.321,90,-56.5,184.219,2.962e-4,297.06,0.683,1.795e7,20.32,324.293,0.05,0.804,0.026
32.875,1.192e4,1.232e4,185.422,200.761,-11.234,11.245,2939.247,3.262,2939.249,0.064,76.966,0.502,0.499,-1.406,0.191,-4.712e-6,-2.907,-0.003,66.164,0.121,5.488e4,4584.222,82.714,0.492,9.754,348.328,277.307,3.495,0,0,84.358,0.429,0.239,0.032,0.159,0.429,0.044,0.154,-4.286e-4,0,0,0,0,-7.828e-4,4.216,90,-56.5,183.947,2.958e-4,297.06,0.681,1.787e7,20.32,324.293,0.05,0.804,0.026
32.925,1.193e4,1.233e4,184.86,200.233,-11.245,11.254,2943.095,3.271,2943.097,0.064,76.943,0.449,0.499,-1.406,0.261,-4.688e-6,-2.654,-5.641e-4,66.024,0.121,5.488e4,4584.222,82.714,0.492,9.754,348.035,277.307,3.481,0,0,83.752,0.429,0.239,0.032,0.158,0.429,0.06,0.209,-1.928e-4,0,0,0,0,-6.556e-4,4.26,90,-56.5,183.675,2.953e-4,297.06,0.68,1.78e7,20.32,324.293,0.05,0.804,0.026
32.975,1.194e4,1.234e4,184.297,199.706,-11.253,11.26,2946.942,3.28,2946.943,0.064,76.921,0.406,0.499,-1.406,0.319,-4.665e-6,-2.338,7.084e-4,65.899,0.121,5.488e4,4584.222,82.714,0.492,9.754,347.791,277.307,3.469,0,0,83.146,0.429,0.239,0.032,0.158,0.429,0.073,0.255,4.879e-4,0,0,0,0,-5.117e-4,4.292,90,-56.5,183.405,2.949e-4,297.06,0.678,1.773e7,20.32,324.293,0.05,0.805,0.026
33.025,1.195e4,1.235e4,183.734,199.179,-11.267,11.272,2950.787,3.288,2950.789,0.064,76.902,0.346,0.499,-1.406,0.399,-4.673e-6,-1.959,0.002,65.792,0.12,5.488e4,4584.222,82.714,0.492,9.754,347.467,277.307,3.453,0,0,82.492,0.428,0.239,0.032,0.158,0.428,0.092,0.317,-3.15e-4,0,0,0,0,-3.61e-4,4.171,90,-56.5,183.135,2.945e-4,297.06,0.676,1.765e7,20.32,324.293,0.05,0.805,0.026
33.075,1.196e4,1.236e4,183.171,198.653,-11.261,11.266,2954.632,3.297,2954.634,0.064,76.886,0.335,0.499,-1.406,0.414,-4.692e-6,-1.495,0.002,65.705,0.12,5.488e4,4584.222,82.714,0.492,9.754,347.385,277.307,3.449,0,0,81.892,0.428,0.239,0.032,0.157,0.428,0.095,0.329,-1.535e-4,0,0,0,0,-2.113e-4,4.21,90,-56.5,182.866,2.94e-4,297.06,0.674,1.758e7,20.32,324.293,0.05,0.806,0.026
33.125,1.197e4,1.237e4,182.608,198.128,-11.251,11.255,2958.476,3.306,2958.478,0.064,76.869,0.331,0.499,-1.406,0.417,-4.72e-6,-1.078,0.003,65.641,0.12,5.488e4,4584.222,82.714,0.492,9.754,347.348,277.307,3.447,0,0,81.281,0.427,0.239,0.031,0.157,0.428,0.096,0.331,-1.391e-5,0,0,0,0,-1.105e-4,4.211,90,-56.5,182.598,2.936e-4,297.06,0.673,1.751e7,20.32,324.293,0.05,0.806,0.026
33.175,1.198e4,1.238e4,182.046,197.603,-11.236,11.241,2962.319,3.314,2962.321,0.064,76.853,0.335,0.499,-1.406,0.41,-4.738e-6,-0.614,0.003,65.599,0.12,5.488e4,4584.222,82.714,0.492,9.754,347.351,277.307,3.447,0,0,80.655,0.427,0.239,0.031,0.157,0.427,0.094,0.325,1.841e-4,0,0,0,0,-3.606e-5,4.168,90,-56.5,182.331,2.932e-4,297.06,0.671,1.744e7,20.32,324.293,0.05,0.807,0.026
33.225,1.199e4,1.238e4,181.485,197.08,-11.201,11.207,2966.161,3.323,2966.163,0.064,76.835,0.39,0.499,-1.406,0.332,-4.732e-6,-0.23,0.002,65.578,0.12,5.488e4,4584.222,82.714,0.492,9.754,347.616,277.307,3.46,0,0,80.092,0.427,0.239,0.031,0.157,0.427,0.076,0.264,1.418e-5,0,0,0,0,-5.076e-6,4.31,90,-56.5,182.065,2.928e-4,297.06,0.669,1.737e7,20.32,324.293,0.05,0.807,0.026
33.275,1.2e4,1.239e4,180.926,196.557,-11.183,11.19,2970.002,3.332,2970.004,0.064,76.814,0.4,0.499,-1.406,0.314,-4.725e-6,0.09,0.002,65.575,0.12,5.488e4,4584.222,82.714,0.492,9.754,347.655,277.307,3.462,0,0,79.434,0.426,0.239,0.031,0.156,0.427,0.072,0.248,-2.425e-4,0,0,0,0,7.762e-7,4.162,90,-56.5,181.799,2.923e-4,297.06,0.667,1.73e7,20.32,324.293,0.05,0.808,0.026
33.325,1.201e4,1.24e4,180.367,196.035,-11.165,11.172,2973.842,3.34,2973.844,0.064,76.794,0.41,0.499,-1.406,0.294,-4.731e-6,0.419,0.003,65.587,0.121,5.488e4,4584.222,82.714,0.492,9.754,347.699,277.307,3.464,0,0,78.76,0.426,0.239,0.031,0.156,0.426,0.067,0.233,-4.805e-4,0,0,0,0,1.709e-5,3.956,90,-56.5,181.534,2.919e-4,297.06,0.665,1.722e7,20.32,324.293,0.05,0.808,0.026
33.375,1.202e4,1.241e4,179.809,195.513,-11.14,11.148,2977.682,3.349,2977.683,0.064,76.773,0.434,0.499,-1.406,0.253,-4.724e-6,0.691,0.002,65.615,0.121,5.488e4,4584.222,82.714,0.492,9.754,347.825,277.307,3.47,0,0,78.098,0.426,0.239,0.031,0.156,0.426,0.058,0.201,-3.891e-4,0,0,0,0,4.665e-5,3.778,90,-56.5,181.27,2.915e-4,297.06,0.663,1.714e7,20.32,324.293,0.05,0.808,0.026
33.425,1.202e4,1.242e4,179.253,194.993,-11.101,11.112,2981.52,3.358,2981.522,0.065,76.751,0.494,0.499,-1.406,0.161,-4.724e-6,0.927,0.001,65.656,0.122,5.488e4,4584.222,82.714,0.492,9.754,348.138,277.307,3.486,0,0,77.492,0.425,0.239,0.031,0.155,0.425,0.037,0.127,-1.923e-4,0,0,0,0,8.454e-5,3.744,90,-56.5,181.007,2.911e-4,297.06,0.661,1.707e7,20.32,324.293,0.05,0.809,0.026
33.475,1.203e4,1.243e4,178.699,194.473,-11.039,11.055,2985.357,3.367,2985.358,0.065,76.723,0.609,0.499,-1.406,0.013,-4.727e-6,-1.003,-0.045,65.705,0.123,5.488e4,4584.222,82.714,0.492,9.754,349.036,277.307,3.53,0,0,76.999,0.425,0.239,0.03,0.155,0.425,0.003,0.011,3.514e-4,0,0,0,0,-9.931e-5,3.993,90,-56.5,180.745,2.906e-4,297.06,0.66,1.701e7,20.32,324.293,0.05,0.81,0.025
33.525,1.204e4,1.244e4,178.149,193.955,-10.973,10.998,2989.192,3.375,2989.194,0.065,76.69,0.734,0.499,-1.406,0.203,-4.727e-6,-0.899,-0.008,65.753,0.124,5.488e4,4584.222,82.714,0.492,9.754,347.994,277.307,3.479,0,0,76.549,0.425,0.239,0.03,0.155,0.425,0.046,0.161,-1.943e-4,0,0,0,0,-8.004e-5,4.307,90,-56.5,180.483,2.902e-4,297.06,0.659,1.695e7,20.32,324.293,0.05,0.81,0.025
33.575,1.205e4,1.245e4,177.602,193.437,-10.923,10.954,2993.025,3.384,2993.027,0.065,76.65,0.825,0.499,-1.406,0.343,-4.745e-6,-0.607,-0.007,65.792,0.125,5.488e4,4584.222,82.714,0.492,9.754,347.438,277.307,3.451,0,0,76.06,0.424,0.239,0.03,0.155,0.425,0.079,0.272,1.3e-4,0,0,0,0,-3.669e-5,4.482,90,-56.5,180.222,2.898e-4,297.06,0.657,1.689e7,20.32,324.293,0.05,0.81,0.025
33.625,1.206e4,1.246e4,177.057,192.919,-10.888,10.923,2996.857,3.393,2996.859,0.065,76.608,0.878,0.499,-1.406,0.43,-4.75e-6,-0.227,-0.007,65.813,0.126,5.488e4,4584.222,82.714,0.492,9.754,347.092,277.307,3.434,0,0,75.521,0.424,0.239,0.03,0.155,0.424,0.099,0.338,-4.152e-4,0,0,0,0,-5.148e-6,4.518,90,-56.5,179.962,2.894e-4,297.06,0.656,1.682e7,20.32,324.293,0.05,0.811,0.025
33.675,1.207e4,1.246e4,176.513,192.402,-10.858,10.897,3000.686,3.402,3000.688,0.065,76.562,0.923,0.499,-1.406,0.503,-4.724e-6,0.235,-0.007,65.813,0.127,5.488e4,4584.222,82.714,0.492,9.754,346.798,277.307,3.42,0,0,74.998,0.424,0.239,0.03,0.154,0.424,0.116,0.396,3.313e-4,0,0,0,0,5.566e-6,4.588,90,-56.5,179.703,2.89e-4,297.06,0.654,1.676e7,20.32,324.293,0.05,0.811,0.025
33.725,1.208e4,1.247e4,175.971,191.886,-10.836,10.878,3004.513,3.41,3004.515,0.065,76.516,0.946,0.499,-1.406,0.545,-4.708e-6,0.749,-0.007,65.788,0.127,5.488e4,4584.222,82.714,0.492,9.754,346.621,277.307,3.411,0,0,74.463,0.423,0.239,0.03,0.154,0.424,0.126,0.429,-1.601e-4,0,0,0,0,5.674e-5,4.632,90,-56.5,179.445,2.885e-4,297.06,0.652,1.669e7,20.32,324.293,0.05,0.812,0.025
33.775,1.209e4,1.248e4,175.429,191.371,-10.833,10.872,3008.338,3.419,3008.34,0.065,76.468,0.927,0.499,-1.406,0.527,-4.748e-6,1.28,-0.007,65.738,0.128,5.488e4,4584.222,82.714,0.492,9.754,346.663,277.307,3.413,0,0,73.873,0.423,0.24,0.03,0.154,0.423,0.121,0.413,4.688e-4,0,0,0,0,1.667e-4,4.552,90,-56.5,179.187,2.881e-4,297.06,0.65,1.662e7,20.32,324.293,0.05,0.812,0.025
33.825,1.21e4,1.249e4,174.887,190.856,-10.843,10.879,3012.16,3.428,3012.162,0.065,76.423,0.874,0.499,-1.406,0.457,-4.744e-6,1.753,-0.008,65.662,0.128,5.488e4,4584.222,82.714,0.492,9.754,346.896,277.307,3.425,0,0,73.239,0.423,0.24,0.03,0.154,0.423,0.105,0.358,-1.726e-4,0,0,0,0,3.144e-4,4.368,90,-56.5,178.931,2.877e-4,297.06,0.649,1.655e7,20.32,324.293,0.05,0.812,0.025
33.875,1.21e4,1.25e4,174.345,190.342,-10.847,10.88,3015.98,3.437,3015.982,0.065,76.381,0.839,0.499,-1.406,0.411,-4.757e-6,2.155,-0.009,65.564,0.129,5.488e4,4584.222,82.714,0.492,9.754,347.04,277.307,3.432,0,0,72.679,0.422,0.24,0.029,0.153,0.423,0.094,0.322,-2.12e-4,0,0,0,0,4.775e-4,4.353,90,-56.5,178.675,2.873e-4,297.06,0.647,1.648e7,20.32,324.293,0.05,0.813,0.025
33.925,1.211e4,1.251e4,173.803,189.829,-10.844,10.875,3019.798,3.446,3019.8,0.065,76.339,0.823,0.499,-1.406,0.392,-4.749e-6,2.536,-0.009,65.446,0.129,5.488e4,4584.222,82.714,0.492,9.754,347.089,277.307,3.434,0,0,72.197,0.422,0.24,0.029,0.153,0.422,0.09,0.308,2.58e-4,0,0,0,0,6.642e-4,4.507,90,-56.5,178.439,2.869e-4,297.06,0.645,1.642e7,20.32,324.293,0.05,0.814,0.025
