# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
6.632,1967.906,2387.906,557.889,561.378,65.709,66.244,209.119,0.257,209.119,0.07,62.491,8.401,0.838,-1.429,3.018e-4,69.525,0.118,-0.073,83.609,0.094,7.711e4,1.641e4,157.126,0.644,9.802,382.496,322.111,2.972,8170.73,10.81,2310.958,0.467,0.184,0.153,0.13,0.467,4.19e-5,7.327e-5,3.329e-4,0,1.024e-4,0.004,0.004,3.023e-7,0,0,-0.521,757.615,9.681e-4,330.983,1.696,1.601e8,20.32,324.293,0.003,3.856,0.055
6.635,1969.301,2389.301,558.053,561.544,65.687,66.222,209.275,0.257,209.275,0.07,62.512,8.4,0.838,-1.429,2.915e-4,69.548,0.076,-0.117,83.609,0.095,7.71e4,1.64e4,157.108,0.644,9.802,381.319,322.095,2.915,8168.477,10.809,2311.513,0.467,0.184,0.153,0.13,0.467,4.069e-5,-1.961e-4,2.204e-4,0,1.022e-4,0.004,0.004,1.236e-7,0,0,-0.53,757.48,9.679e-4,330.977,1.697,1.601e8,20.32,324.293,0.003,3.857,0.055
6.637,1970.696,2390.696,558.218,561.709,65.673,66.207,209.432,0.257,209.432,0.07,62.533,8.399,0.838,-1.429,3.363e-4,69.571,0.025,-0.137,83.608,0.096,7.709e4,1.638e4,157.09,0.644,9.802,377.97,322.079,2.751,8166.88,10.809,2312.067,0.467,0.184,0.153,0.129,0.467,4.771e-5,5.749e-4,-1.552e-4,0,1.021e-4,0.004,0.004,1.34e-8,0,0,-0.54,757.346,9.678e-4,330.972,1.697,1.601e8,20.32,324.293,0.003,3.858,0.055
6.64,1972.371,2392.371,558.415,561.908,65.645,66.18,209.619,0.257,209.619,0.07,62.558,8.397,0.838,-1.429,4.38e-4,69.598,-0.018,-0.138,83.608,0.097,7.707e4,1.637e4,157.076,0.644,9.802,375.153,322.066,2.613,8164.55,10.808,2312.732,0.467,0.184,0.153,0.129,0.467,6.299e-5,-4.756e-5,-2.501e-4,0,1.018e-4,0.004,0.004,-7.135e-9,0,0,-0.55,757.185,9.676e-4,330.965,1.698,1.602e8,20.32,324.293,0.003,3.859,0.055
6.643,1973.768,2393.768,558.579,562.073,65.624,66.159,209.776,0.258,209.776,0.07,62.579,8.396,0.838,-1.429,5.434e-4,69.621,-0.04,-0.133,83.608,0.098,7.706e4,1.636e4,157.058,0.644,9.802,374.031,322.051,2.558,8162.473,10.807,2313.284,0.467,0.184,0.153,0.129,0.467,7.854e-5,1.879e-5,-1.853e-4,0,1.017e-4,0.004,0.004,-3.453e-8,0,0,-0.559,757.051,9.675e-4,330.96,1.698,1.602e8,20.32,324.293,0.003,3.86,0.055
6.645,1975.164,2395.164,558.743,562.239,65.597,66.132,209.932,0.258,209.932,0.07,62.6,8.394,0.838,-1.429,6.581e-4,69.644,-0.054,-0.128,83.607,0.099,7.705e4,1.634e4,157.04,0.643,9.802,373.47,322.035,2.531,8159.82,10.805,2313.837,0.467,0.184,0.153,0.129,0.467,9.535e-5,4.277e-4,-1.343e-4,0,1.015e-4,0.004,0.004,-6.187e-8,0,0,-0.569,756.916,9.674e-4,330.954,1.699,1.602e8,20.32,324.293,0.003,3.86,0.055
6.648,1976.561,2396.561,558.907,562.404,65.565,66.1,210.089,0.258,210.089,0.07,62.621,8.391,0.838,-1.429,7.772e-4,69.667,-0.062,-0.123,83.607,0.1,7.703e4,1.633e4,157.103,0.643,9.802,373.174,322.098,2.514,8156.867,10.803,2314.388,0.467,0.184,0.153,0.129,0.467,1.127e-4,2.908e-4,-1.295e-4,0,1.013e-4,0.004,0.004,-8.379e-8,0,0,-0.578,756.782,9.672e-4,330.949,1.699,1.603e8,20.32,324.293,0.003,3.861,0.055
6.65,1977.959,2397.959,559.071,562.569,65.541,66.076,210.245,0.258,210.245,0.07,62.642,8.39,0.838,-1.429,8.985e-4,69.69,-0.069,-0.12,83.607,0.101,7.702e4,1.632e4,157.112,0.643,9.802,373.006,322.109,2.505,8154.49,10.802,2314.938,0.466,0.184,0.153,0.129,0.466,1.303e-4,-1.362e-4,-1.233e-6,0,1.011e-4,0.004,0.004,-1.013e-7,0,0,-0.587,756.647,9.671e-4,330.943,1.7,1.603e8,20.32,324.293,0.003,3.862,0.055
6.653,1979.357,2399.357,559.234,562.734,65.504,66.039,210.402,0.259,210.402,0.07,62.663,8.387,0.838,-1.429,0.001,69.712,-0.073,-0.117,83.606,0.103,7.701e4,1.63e4,157.095,0.643,9.802,372.909,322.094,2.501,8151.193,10.8,2315.491,0.466,0.184,0.153,0.129,0.466,1.481e-4,1.237e-4,8.568e-5,0,1.01e-4,0.004,0.004,-1.147e-7,0,0,-0.596,756.513,9.669e-4,330.938,1.7,1.603e8,20.32,324.293,0.003,3.863,0.055
6.655,1980.755,2400.755,559.398,562.899,65.489,66.024,210.559,0.259,210.559,0.07,62.684,8.386,0.838,-1.429,0.001,69.735,-0.077,-0.114,83.606,0.104,7.7e4,1.629e4,157.083,0.643,9.802,372.849,322.083,2.498,8149.91,10.799,2316.043,0.466,0.184,0.153,0.129,0.466,1.66e-4,6.277e-4,2.83e-4,0,1.008e-4,0.004,0.004,-1.261e-7,0,0,-0.605,756.378,9.668e-4,330.932,1.701,1.603e8,20.32,324.293,0.003,3.863,0.055
6.658,1982.154,2402.154,559.562,563.064,65.464,65.999,210.715,0.259,210.715,0.07,62.705,8.384,0.838,-1.429,0.001,69.758,-0.079,-0.112,83.606,0.105,7.698e4,1.628e4,157.065,0.643,9.802,372.807,322.068,2.497,8147.43,10.798,2316.595,0.466,0.184,0.153,0.129,0.466,1.84e-4,2.804e-4,-6.735e-5,0,1.007e-4,0.004,0.004,-1.348e-7,0,0,-0.614,756.243,9.667e-4,330.927,1.701,1.604e8,20.32,324.293,0.003,3.864,0.055
6.66,1983.553,2403.553,559.725,563.229,65.45,65.985,210.872,0.259,210.872,0.07,62.726,8.383,0.838,-1.429,0.001,69.78,-0.081,-0.11,83.605,0.106,7.697e4,1.627e4,157.047,0.643,9.802,372.775,322.052,2.496,8145.84,10.798,2317.146,0.466,0.184,0.153,0.129,0.466,2.02e-4,8.861e-4,-5.151e-5,0,1.005e-4,0.004,0.004,-1.416e-7,0,0,-0.623,756.109,9.665e-4,330.921,1.702,1.604e8,20.32,324.293,0.003,3.865,0.055
6.663,1984.952,2404.952,559.889,563.394,65.43,65.965,211.029,0.26,211.029,0.07,62.747,8.382,0.838,-1.429,0.002,69.803,-0.083,-0.109,83.605,0.107,7.695e4,1.625e4,157.029,0.643,9.801,372.749,322.036,2.496,8143.8,10.797,2317.697,0.466,0.184,0.153,0.129,0.466,2.199e-4,6.183e-4,2.408e-4,0,1.004e-4,0.004,0.004,-1.465e-7,0,0,-0.632,755.974,9.664e-4,330.916,1.703,1.604e8,20.32,324.293,0.003,3.866,0.055
6.665,1986.352,2406.352,560.053,563.559,65.417,65.952,211.186,0.26,211.186,0.071,62.768,8.382,0.838,-1.429,0.002,69.825,-0.084,-0.107,83.605,0.108,7.694e4,1.624e4,157.012,0.643,9.801,372.726,322.02,2.495,8142.32,10.797,2318.247,0.466,0.184,0.153,0.129,0.466,2.378e-4,7.826e-4,-3.105e-5,0,1.002e-4,0.004,0.004,-1.505e-7,0,0,-0.641,755.839,9.662e-4,330.91,1.703,1.605e8,20.32,324.293,0.003,3.866,0.055
6.668,1988.033,2408.033,560.249,563.757,65.401,65.936,211.374,0.26,211.374,0.071,62.793,8.381,0.838,-1.429,0.002,69.852,-0.085,-0.106,83.604,0.109,7.693e4,1.623e4,156.997,0.643,9.801,372.7,322.007,2.495,8140.86,10.797,2318.906,0.466,0.184,0.153,0.129,0.466,2.591e-4,5.124e-4,-3.42e-4,0,1e-4,0.004,0.004,-1.53e-7,0,0,-0.652,755.677,9.661e-4,330.904,1.704,1.605e8,20.32,324.293,0.003,3.867,0.055
6.671,1989.434,2409.434,560.412,563.922,65.372,65.907,211.531,0.26,211.531,0.071,62.814,8.378,0.838,-1.429,0.002,69.875,-0.085,-0.105,83.604,0.11,7.691e4,1.621e4,156.979,0.643,9.801,372.679,321.991,2.494,8138.13,10.795,2319.454,0.466,0.184,0.153,0.129,0.466,2.766e-4,2.228e-4,4.627e-4,0,9.986e-5,0.004,0.004,-1.547e-7,0,0,-0.661,755.543,9.659e-4,330.898,1.704,1.605e8,20.32,324.293,0.003,3.868,0.055
6.673,1990.835,2410.835,560.576,564.086,65.33,65.865,211.688,0.261,211.688,0.071,62.835,8.375,0.838,-1.429,0.002,69.897,-0.085,-0.104,83.604,0.111,7.69e4,1.62e4,156.962,0.643,9.801,372.659,321.976,2.494,8134.4,10.792,2320.001,0.466,0.184,0.153,0.129,0.466,2.94e-4,0.001,1.164e-4,0,9.97e-5,0.004,0.004,-1.56e-7,0,0,-0.67,755.408,9.658e-4,330.893,1.705,1.606e8,20.32,324.293,0.003,3.869,0.055
6.676,1992.236,2412.236,560.739,564.251,65.311,65.846,211.845,0.261,211.846,0.071,62.856,8.373,0.838,-1.429,0.002,69.92,-0.086,-0.103,83.603,0.112,7.689e4,1.618e4,156.944,0.643,9.801,372.638,321.96,2.494,8132.425,10.791,2320.548,0.465,0.184,0.153,0.129,0.465,3.113e-4,7.143e-4,3.477e-4,0,9.955e-5,0.004,0.004,-1.566e-7,0,0,-0.68,755.273,9.657e-4,330.887,1.705,1.606e8,20.32,324.293,0.003,3.869,0.055
6.678,1993.639,2413.639,560.902,564.415,65.282,65.816,212.003,0.261,212.003,0.071,62.877,8.371,0.838,-1.429,0.002,69.942,-0.086,-0.103,83.603,0.113,7.687e4,1.617e4,156.926,0.643,9.801,372.616,321.944,2.494,8129.62,10.79,2321.094,0.465,0.184,0.153,0.129,0.465,3.283e-4,8.624e-4,-1.981e-4,0,9.94e-5,0.004,0.004,-1.57e-7,0,0,-0.689,755.138,9.655e-4,330.882,1.706,1.606e8,20.32,324.293,0.003,3.87,0.055
6.681,1995.041,2415.041,561.065,564.58,65.267,65.802,212.16,0.262,212.16,0.071,62.898,8.37,0.838,-1.429,0.002,69.965,-0.086,-0.102,83.603,0.114,7.686e4,1.616e4,156.909,0.643,9.801,372.595,321.929,2.493,8128.077,10.789,2321.639,0.465,0.184,0.153,0.129,0.465,3.452e-4,8.908e-4,-2.491e-4,0,9.925e-5,0.004,0.004,-1.571e-7,0,0,-0.698,755.003,9.654e-4,330.876,1.706,1.606e8,20.32,324.293,0.003,3.871,0.056
6.683,1996.444,2416.444,561.229,564.744,65.262,65.796,212.317,0.262,212.317,0.071,62.919,8.37,0.838,-1.429,0.003,69.987,-0.086,-0.102,83.602,0.115,7.685e4,1.615e4,156.897,0.643,9.801,372.573,321.918,2.493,8127.51,10.79,2322.184,0.465,0.184,0.153,0.129,0.465,3.619e-4,0.001,1.276e-4,0,9.91e-5,0.004,0.004,-1.561e-7,0,0,-0.707,754.868,9.652e-4,330.871,1.707,1.607e8,20.32,324.293,0.003,3.871,0.056
6.686,1997.847,2417.847,561.392,564.909,65.221,65.756,212.474,0.262,212.475,0.071,62.94,8.367,0.838,-1.429,0.003,70.01,-0.085,-0.101,83.602,0.116,7.684e4,1.613e4,156.879,0.642,9.801,372.55,321.902,2.493,8123.857,10.787,2322.727,0.465,0.184,0.153,0.129,0.465,3.784e-4,0.001,-3.296e-4,0,9.896e-5,0.004,0.004,-1.547e-7,0,0,-0.716,754.733,9.651e-4,330.865,1.707,1.607e8,20.32,324.293,0.003,3.872,0.056
6.688,1999.251,2419.251,561.555,565.073,65.198,65.732,212.632,0.262,212.632,0.071,62.961,8.365,0.838,-1.429,0.003,70.032,-0.085,-0.101,83.602,0.117,7.682e4,1.612e4,156.861,0.642,9.801,372.527,321.886,2.492,8121.56,10.786,2323.27,0.465,0.184,0.153,0.129,0.465,3.945e-4,0.001,2.109e-4,0,9.881e-5,0.004,0.004,-1.533e-7,0,0,-0.725,754.598,9.65e-4,330.859,1.708,1.607e8,20.32,324.293,0.003,3.873,0.056
6.691,2000.655,2420.655,561.718,565.238,65.195,65.73,212.789,0.263,212.789,0.071,62.982,8.365,0.838,-1.429,0.003,70.054,-0.084,-0.1,83.602,0.118,7.681e4,1.611e4,156.843,0.642,9.801,372.504,321.87,2.492,8120.83,10.787,2323.813,0.465,0.184,0.153,0.129,0.465,4.104e-4,0.001,3.929e-4,0,9.866e-5,0.004,0.004,-1.516e-7,0,0,-0.734,754.463,9.648e-4,330.854,1.708,1.607e8,20.32,324.293,0.003,3.874,0.056
6.693,2002.059,2422.059,561.881,565.402,65.181,65.716,212.947,0.263,212.947,0.071,63.002,8.365,0.838,-1.429,0.003,70.077,-0.084,-0.1,83.601,0.119,7.679e4,1.609e4,156.825,0.642,9.801,372.481,321.854,2.491,8119.26,10.787,2324.355,0.465,0.183,0.153,0.129,0.465,4.26e-4,9.613e-4,3.55e-4,0,9.852e-5,0.004,0.004,-1.495e-7,0,0,-0.743,754.327,9.647e-4,330.848,1.709,1.608e8,20.32,324.293,0.003,3.874,0.056
6.696,2003.745,2423.745,562.076,565.599,65.187,65.721,213.136,0.263,213.136,0.071,63.028,8.366,0.838,-1.429,0.003,70.104,-0.083,-0.1,83.601,0.121,7.678e4,1.608e4,156.811,0.642,9.801,372.453,321.841,2.491,8119.48,10.789,2325.004,0.465,0.183,0.153,0.129,0.465,4.444e-4,9.299e-4,1.641e-4,0,9.835e-5,0.004,0.004,-1.476e-7,0,0,-0.754,754.165,9.645e-4,330.842,1.71,1.608e8,20.32,324.293,0.003,3.875,0.056
6.699,2005.151,2425.151,562.239,565.763,65.185,65.72,213.293,0.263,213.293,0.071,63.048,8.367,0.838,-1.429,0.003,70.126,-0.083,-0.099,83.601,0.122,7.677e4,1.607e4,156.793,0.642,9.801,372.429,321.825,2.49,8118.838,10.79,2325.545,0.465,0.183,0.153,0.128,0.465,4.595e-4,0.001,3.381e-5,0,9.82e-5,0.004,0.004,-1.458e-7,0,0,-0.763,754.03,9.644e-4,330.836,1.71,1.608e8,20.32,324.293,0.003,3.876,0.056
6.701,2006.557,2426.557,562.402,565.927,65.179,65.714,213.451,0.264,213.451,0.071,63.069,8.367,0.838,-1.429,0.003,70.148,-0.082,-0.099,83.6,0.122,7.676e4,1.605e4,156.775,0.642,9.801,372.405,321.809,2.49,8117.9,10.791,2326.085,0.465,0.183,0.153,0.128,0.465,4.742e-4,0.001,-3.867e-4,0,9.806e-5,0.004,0.004,-1.431e-7,0,0,-0.773,753.894,9.642e-4,330.831,1.711,1.609e8,20.32,324.293,0.003,3.876,0.056
6.704,2007.963,2427.963,562.565,566.092,65.183,65.718,213.609,0.264,213.609,0.071,63.09,8.368,0.838,-1.429,0.003,70.17,-0.081,-0.099,83.6,0.123,7.674e4,1.604e4,156.757,0.642,9.801,372.381,321.793,2.49,8117.66,10.792,2326.625,0.464,0.183,0.153,0.128,0.464,4.885e-4,8.921e-4,-1.187e-4,0,9.792e-5,0.004,0.004,-1.396e-7,0,0,-0.782,753.759,9.641e-4,330.825,1.711,1.609e8,20.32,324.293,0.003,3.877,0.056
6.706,2009.369,2429.369,562.728,566.256,65.187,65.722,213.766,0.264,213.767,0.071,63.111,8.369,0.838,-1.429,0.003,70.193,-0.08,-0.098,83.6,0.124,7.673e4,1.603e4,156.739,0.642,9.801,372.356,321.777,2.489,8117.45,10.794,2327.165,0.464,0.183,0.153,0.128,0.464,5.025e-4,9.033e-4,4.318e-4,0,9.778e-5,0.004,0.004,-1.369e-7,0,0,-0.791,753.624,9.639e-4,330.82,1.712,1.609e8,20.32,324.293,0.003,3.878,0.056
6.709,2011.058,2431.058,562.924,566.453,65.18,65.715,213.956,0.264,213.956,0.071,63.136,8.369,0.838,-1.429,0.004,70.219,-0.079,-0.098,83.599,0.125,7.672e4,1.601e4,156.724,0.642,9.801,372.326,321.764,2.488,8116.76,10.795,2327.812,0.464,0.183,0.153,0.128,0.464,5.188e-4,8.814e-4,1.842e-4,0,9.762e-5,0.004,0.004,-1.337e-7,0,0,-0.802,753.461,9.638e-4,330.813,1.712,1.609e8,20.32,324.293,0.003,3.879,0.056
6.712,2012.465,2432.465,563.087,566.617,65.172,65.707,214.114,0.265,214.114,0.071,63.157,8.369,0.838,-1.429,0.004,70.241,-0.079,-0.098,83.599,0.126,7.67e4,1.6e4,156.706,0.642,9.801,372.301,321.748,2.488,8115.628,10.795,2328.351,0.464,0.183,0.153,0.128,0.464,5.321e-4,0.001,-1.943e-4,0,9.748e-5,0.004,0.004,-1.312e-7,0,0,-0.811,753.326,9.636e-4,330.807,1.713,1.61e8,20.32,324.293,0.003,3.879,0.056
6.714,2013.873,2433.873,563.249,566.782,65.17,65.705,214.272,0.265,214.272,0.071,63.178,8.37,0.838,-1.429,0.004,70.264,-0.078,-0.098,83.599,0.127,7.669e4,1.599e4,156.688,0.642,9.801,372.276,321.732,2.487,8114.945,10.796,2328.889,0.464,0.183,0.153,0.128,0.464,5.45e-4,0.002,3.789e-4,0,9.735e-5,0.004,0.004,-1.278e-7,0,0,-0.82,753.19,9.635e-4,330.802,1.713,1.61e8,20.32,324.293,0.003,3.88,0.056
6.717,2015.282,2435.282,563.412,566.946,65.178,65.713,214.43,0.265,214.43,0.071,63.199,8.371,0.838,-1.429,0.004,70.286,-0.077,-0.098,83.598,0.128,7.667e4,1.597e4,156.67,0.642,9.801,372.251,321.716,2.487,8115.05,10.798,2329.426,0.464,0.183,0.153,0.128,0.464,5.575e-4,0.001,1.016e-4,0,9.721e-5,0.004,0.004,-1.244e-7,0,0,-0.829,753.055,9.633e-4,330.796,1.714,1.61e8,20.32,324.293,0.003,3.881,0.056
6.719,2016.69,2436.69,563.575,567.11,65.186,65.721,214.588,0.266,214.588,0.071,63.22,8.373,0.838,-1.429,0.004,70.308,-0.076,-0.098,83.598,0.129,7.666e4,1.596e4,156.652,0.642,9.801,372.225,321.7,2.487,8115.14,10.8,2329.964,0.464,0.183,0.153,0.128,0.464,5.696e-4,0.002,5.221e-5,0,9.708e-5,0.004,0.004,-1.215e-7,0,0,-0.838,752.919,9.632e-4,330.791,1.714,1.611e8,20.32,324.293,0.003,3.882,0.056
6.722,2018.099,2438.099,563.738,567.274,65.19,65.725,214.746,0.266,214.746,0.071,63.241,8.374,0.838,-1.429,0.004,70.33,-0.075,-0.097,83.598,0.13,7.665e4,1.594e4,156.635,0.642,9.801,372.2,321.685,2.486,8115.017,10.802,2330.501,0.464,0.183,0.153,0.128,0.464,5.813e-4,0.001,3.074e-4,0,9.695e-5,0.004,0.004,-1.178e-7,0,0,-0.848,752.783,9.631e-4,330.785,1.715,1.611e8,20.32,324.293,0.003,3.882,0.056
6.724,2019.509,2439.509,563.901,567.439,65.187,65.723,214.904,0.266,214.904,0.071,63.262,8.374,0.838,-1.429,0.004,70.352,-0.074,-0.097,83.598,0.13,7.664e4,1.594e4,156.623,0.641,9.801,372.174,321.674,2.485,8114.65,10.803,2331.037,0.464,0.183,0.153,0.128,0.464,5.925e-4,0.001,-5.39e-5,0,9.681e-5,0.004,0.004,-1.142e-7,0,0,-0.857,752.648,9.629e-4,330.78,1.715,1.611e8,20.32,324.293,0.003,3.883,0.056
6.727,2020.919,2440.919,564.064,567.603,65.14,65.675,215.062,0.266,215.062,0.071,63.283,8.37,0.838,-1.429,0.004,70.374,-0.072,-0.097,83.597,0.131,7.662e4,1.592e4,156.605,0.641,9.801,372.148,321.658,2.485,8110.495,10.799,2331.573,0.464,0.183,0.153,0.128,0.464,6.034e-4,0.002,-2.74e-4,0,9.668e-5,0.004,0.004,-1.104e-7,0,0,-0.866,752.512,9.628e-4,330.774,1.716,1.611e8,20.32,324.293,0.003,3.884,0.056
6.729,2022.329,2442.329,564.227,567.767,65.161,65.697,215.22,0.267,215.22,0.071,63.304,8.372,0.838,-1.429,0.004,70.396,-0.071,-0.096,83.597,0.132,7.661e4,1.591e4,156.586,0.641,9.801,372.121,321.641,2.484,8111.6,10.803,2332.108,0.463,0.183,0.153,0.128,0.463,6.137e-4,0.001,4.662e-4,0,9.655e-5,0.004,0.004,-1.06e-7,0,0,-0.875,752.376,9.626e-4,330.769,1.717,1.612e8,20.32,324.293,0.003,3.884,0.056
6.732,2023.74,2443.74,564.39,567.931,65.17,65.706,215.378,0.267,215.379,0.071,63.325,8.374,0.838,-1.429,0.004,70.418,-0.07,-0.096,83.597,0.133,7.66e4,1.589e4,156.568,0.641,9.801,372.094,321.625,2.484,8111.79,10.805,2332.644,0.463,0.183,0.153,0.128,0.463,6.237e-4,0.002,4.235e-4,0,9.643e-5,0.004,0.004,-1.03e-7,0,0,-0.884,752.241,9.625e-4,330.763,1.717,1.612e8,20.32,324.293,0.003,3.885,0.056
6.734,2025.151,2445.151,564.553,568.096,65.159,65.695,215.537,0.267,215.537,0.071,63.346,8.373,0.838,-1.429,0.004,70.44,-0.069,-0.096,83.596,0.133,7.658e4,1.588e4,156.55,0.641,9.801,372.067,321.609,2.483,8110.44,10.805,2333.178,0.463,0.183,0.153,0.128,0.463,6.332e-4,0.002,1.945e-4,0,9.63e-5,0.004,0.004,-9.948e-8,0,0,-0.893,752.105,9.624e-4,330.757,1.718,1.612e8,20.32,324.293,0.003,3.886,0.056
6.737,2026.845,2446.845,564.748,568.293,65.153,65.689,215.727,0.267,215.727,0.071,63.371,8.373,0.838,-1.429,0.004,70.467,-0.067,-0.096,83.596,0.134,7.657e4,1.587e4,156.535,0.641,9.801,372.034,321.596,2.482,8109.77,10.806,2333.819,0.463,0.183,0.153,0.128,0.463,6.441e-4,0.002,-6.866e-5,0,9.615e-5,0.004,0.004,-9.546e-8,0,0,-0.904,751.942,9.622e-4,330.751,1.718,1.613e8,20.32,324.293,0.003,3.886,0.056
6.74,2028.257,2448.257,564.911,568.457,65.149,65.685,215.885,0.268,215.885,0.071,63.392,8.373,0.838,-1.429,0.005,70.489,-0.066,-0.096,83.596,0.135,7.656e4,1.585e4,156.517,0.641,9.801,372.007,321.58,2.482,8108.965,10.807,2334.353,0.463,0.183,0.152,0.128,0.463,6.527e-4,0.001,-9.485e-5,0,9.602e-5,0.004,0.004,-9.202e-8,0,0,-0.914,751.806,9.62e-4,330.745,1.719,1.613e8,20.32,324.293,0.003,3.887,0.056
6.742,2029.67,2449.67,565.074,568.621,65.144,65.68,216.044,0.268,216.044,0.071,63.413,8.373,0.838,-1.429,0.005,70.511,-0.065,-0.096,83.595,0.135,7.654e4,1.584e4,156.499,0.641,9.801,371.979,321.563,2.481,8108.015,10.808,2334.886,0.463,0.183,0.152,0.128,0.463,6.609e-4,0.002,-2.983e-4,0,9.589e-5,0.004,0.004,-8.846e-8,0,0,-0.923,751.67,9.619e-4,330.74,1.719,1.613e8,20.32,324.293,0.003,3.888,0.056
6.745,2031.083,2451.083,565.237,568.785,65.136,65.672,216.202,0.268,216.203,0.071,63.434,8.373,0.838,-1.429,0.005,70.533,-0.064,-0.095,83.595,0.136,7.653e4,1.583e4,156.481,0.641,9.801,371.95,321.547,2.48,8106.862,10.808,2335.418,0.463,0.183,0.152,0.128,0.463,6.687e-4,0.002,-4.144e-4,0,9.577e-5,0.004,0.004,-8.49e-8,0,0,-0.932,751.534,9.618e-4,330.734,1.72,1.613e8,20.32,324.293,0.003,3.888,0.056
6.747,2032.496,2452.496,565.4,568.949,65.13,65.666,216.361,0.268,216.361,0.071,63.454,8.373,0.838,-1.429,0.005,70.554,-0.062,-0.095,83.595,0.137,7.651e4,1.581e4,156.462,0.641,9.801,371.921,321.531,2.48,8105.9,10.809,2335.952,0.463,0.183,0.152,0.128,0.463,6.761e-4,0.002,-1.825e-4,0,9.565e-5,0.004,0.004,-8.179e-8,0,0,-0.941,751.398,9.616e-4,330.729,1.72,1.614e8,20.32,324.293,0.003,3.889,0.056
6.75,2033.91,2453.91,565.563,569.114,65.129,65.665,216.52,0.269,216.52,0.071,63.475,8.373,0.838,-1.429,0.005,70.576,-0.061,-0.095,83.595,0.137,7.65e4,1.58e4,156.445,0.641,9.801,371.892,321.515,2.479,8105.352,10.81,2336.487,0.463,0.183,0.152,0.128,0.463,6.829e-4,0.002,-4e-5,0,9.552e-5,0.004,0.004,-7.74e-8,0,0,-0.95,751.262,9.615e-4,330.723,1.721,1.614e8,20.32,324.293,0.003,3.89,0.056
6.752,2035.324,2455.324,565.725,569.278,65.113,65.649,216.678,0.269,216.679,0.071,63.496,8.372,0.838,-1.429,0.005,70.598,-0.059,-0.095,83.594,0.138,7.649e4,1.579e4,156.433,0.641,9.801,371.863,321.504,2.478,8104.01,10.809,2337.021,0.463,0.183,0.152,0.128,0.463,6.893e-4,0.002,4.562e-4,0,9.54e-5,0.004,0.004,-7.376e-8,0,0,-0.96,751.126,9.613e-4,330.717,1.721,1.614e8,20.32,324.293,0.003,3.89,0.056
6.755,2036.738,2456.738,565.888,569.442,65.133,65.669,216.837,0.269,216.837,0.071,63.517,8.374,0.838,-1.429,0.005,70.62,-0.058,-0.095,83.594,0.138,7.648e4,1.578e4,156.415,0.641,9.801,371.834,321.488,2.478,8104.99,10.813,2337.555,0.463,0.183,0.152,0.128,0.463,6.951e-4,0.001,1.793e-5,0,9.528e-5,0.004,0.004,-6.946e-8,0,0,-0.969,750.989,9.612e-4,330.712,1.722,1.614e8,20.32,324.293,0.003,3.891,0.056
6.757,2038.153,2458.153,566.051,569.606,65.12,65.656,216.996,0.27,216.996,0.071,63.538,8.373,0.838,-1.429,0.005,70.642,-0.056,-0.095,83.594,0.139,7.646e4,1.576e4,156.397,0.641,9.801,371.804,321.472,2.477,8103.465,10.813,2338.089,0.462,0.182,0.152,0.128,0.462,7.005e-4,0.002,-3.93e-4,0,9.516e-5,0.004,0.004,-6.572e-8,0,0,-0.978,750.853,9.611e-4,330.706,1.722,1.615e8,20.32,324.293,0.003,3.892,0.056
6.76,2039.569,2459.569,566.214,569.77,65.098,65.634,217.155,0.27,217.155,0.071,63.559,8.371,0.838,-1.429,0.005,70.664,-0.055,-0.095,83.594,0.139,7.645e4,1.575e4,156.378,0.641,9.801,371.775,321.455,2.476,8101.25,10.812,2338.622,0.462,0.182,0.152,0.128,0.462,7.053e-4,0.001,4.601e-5,0,9.504e-5,0.004,0.004,-6.268e-8,0,0,-0.987,750.717,9.609e-4,330.701,1.723,1.615e8,20.32,324.293,0.003,3.892,0.056
